Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [114]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [142]
[141]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [141]
                0.00    0.00       1/19          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [63]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [146]
[142]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [142]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [139]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [141]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [145]
[143]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [143]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [140]
-----------------------------------------------
                0.00    0.00       1/1           Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [14]
[144]    0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::vector() [144]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base() [138]
-----------------------------------------------
                0.00    0.00       1/1           Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[145]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector() [145]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [143]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[146]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [146]
                0.00    0.00       1/37          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [54]
                0.00    0.00       1/261706      std::vector<double, std::allocator<double> >::size() const [37]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [142]
                0.00    0.00       1/3           std::__new_allocator<double>::~__new_allocator() [97]
                0.00    0.00       1/21          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [59]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::end() const [132]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::begin() const [133]
                0.00    0.00       1/1           double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [153]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [122]
[147]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [147]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string() [151]
[148]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [148]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [122]
[149]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [149]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [122]
[150]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [150]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [107]
                0.00    0.00       2/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [92]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_allocate(std::allocator<char>&, unsigned long) [120]
-----------------------------------------------
                0.00    0.00       1/1           Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [14]
[151]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string() [151]
                0.00    0.00       1/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [102]
                0.00    0.00       1/6           std::__new_allocator<char>::~__new_allocator() [91]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [148]
                0.00    0.00       1/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [103]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [153]
[152]    0.0    0.00    0.00       1         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [152]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [146]
[153]    0.0    0.00    0.00       1         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [153]
                0.00    0.00       1/1           double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [152]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2025 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [47] Vector::get_data()    [113] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [100] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose()
  [33] Vector::Vector(unsigned int) [64] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [147] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long)
   [4] Vector::Vector(Vector const&) [141] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [120] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_allocate(std::allocator<char>&, unsigned long)
  [12] Vector::~Vector()     [114] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [148] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&)
   [5] Vector::operator/(double) [59] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [121] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char> const&)
  [10] Vector::operator[](unsigned int) [142] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [101] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider()
   [8] Vector::operator-(double) [143] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [122] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  [14] Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [115] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [102] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data()
 [129] Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [79] std::__new_allocator<Vector>::deallocate(Vector*, unsigned long) [103] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long)
   [2] Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [80] std::__new_allocator<Vector>::allocate(unsigned long, void const*) [123] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars<char const*>(char*, char const*, char const*)
   [3] Analysis::pearson(Vector, Vector) [96] std::__new_allocator<Vector>::~__new_allocator() [92] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator()
   [7] Vector::dot(Vector) const [116] std::__new_allocator<char>::deallocate(char*, unsigned long) [149] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*)
   [9] Vector::mean() const  [117] std::__new_allocator<char>::allocate(unsigned long, void const*) [124] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long)
   [6] Vector::magnitude() const [91] std::__new_allocator<char>::~__new_allocator() [150] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long)
  [13] Vector::operator[](unsigned int) const [65] std::__new_allocator<double>::deallocate(double*, unsigned long) [104] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long)
  [58] std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [66] std::__new_allocator<double>::allocate(unsigned long, void const*) [151] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string()
  [54] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [97] std::__new_allocator<double>::~__new_allocator() [125] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  [35] std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [36] std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [105] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string()
  [84] std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [46] std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [16] void std::_Construct<Vector, Vector const&>(Vector*, Vector const&)
 [130] std::vector<Vector, std::allocator<Vector> >::end() const [48] std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [49] double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool)
  [34] std::vector<Vector, std::allocator<Vector> >::size() const [38] std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [74] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
 [131] std::vector<Vector, std::allocator<Vector> >::begin() const [81] std::_UninitDestroyGuard<Vector*, void>::release() [43] std::setprecision(int)
  [60] std::vector<Vector, std::allocator<Vector> >::max_size() const [82] std::_UninitDestroyGuard<Vector*, void>::_UninitDestroyGuard(Vector*&) [75] std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&)
  [67] std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [83] std::_UninitDestroyGuard<Vector*, void>::~_UninitDestroyGuard() [19] Vector* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*)
 [132] std::vector<double, std::allocator<double> >::end() const [98] std::__ptr_traits_ptr_to<char const*, char const, false>::pointer_to(char const&) [22] Vector* std::__do_uninit_copy<Vector const*, Vector const*, Vector*>(Vector const*, Vector const*, Vector*)
  [37] std::vector<double, std::allocator<double> >::size() const [99] std::__ptr_traits_ptr_to<char*, char, false>::pointer_to(char&) [50] std::__size_to_integer(unsigned int)
 [133] std::vector<double, std::allocator<double> >::begin() const [61] std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [20] Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*)
  [55] std::vector<double, std::allocator<double> >::max_size() const [86] std::vector<Vector, std::allocator<Vector> >::_Guard_alloc::_Guard_alloc(Vector*, unsigned long, std::_Vector_base<Vector, std::allocator<Vector> >&) [152] double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  [93] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [87] std::vector<Vector, std::allocator<Vector> >::_Guard_alloc::~_Guard_alloc() [23] Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*)
  [94] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [17] void std::vector<Vector, std::allocator<Vector> >::_M_realloc_append<Vector const&>(Vector const&) [21] Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&)
 [106] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [88] std::vector<Vector, std::allocator<Vector> >::end() [153] double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&)
  [85] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [89] std::vector<Vector, std::allocator<Vector> >::begin() [24] Vector* std::__uninitialized_copy_a<Vector const*, Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&)
 [107] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [15] std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [62] Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*)
 [108] std::char_traits<char>::copy(char*, char const*, unsigned long) [18] std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [25] Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&)
  [95] std::char_traits<char>::assign(char&, char const&) [144] std::vector<Vector, std::allocator<Vector> >::vector() [44] double const& std::max<double>(double const&, double const&)
 [109] std::char_traits<char>::length(char const*) [29] std::vector<Vector, std::allocator<Vector> >::~vector() [57] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [77] std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [39] std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [45] double const& std::min<double>(double const&, double const&)
 [134] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [56] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [53] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [135] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [68] std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [51] double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*)
 [110] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [69] std::vector<double, std::allocator<double> >::_Guard_alloc::_Guard_alloc(double*, unsigned long, std::_Vector_base<double, std::allocator<double> >&) [26] void std::_Destroy<Vector>(Vector*)
  [78] std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [70] std::vector<double, std::allocator<double> >::_Guard_alloc::~_Guard_alloc() [27] void std::_Destroy<Vector*>(Vector*, Vector*)
 [136] std::_Vector_base<Vector, std::allocator<Vector> >::_M_create_storage(unsigned long) [71] void std::vector<double, std::allocator<double> >::_M_realloc_append<double const&>(double const&) [126] void std::_Destroy<double*>(double*, double*)
 [111] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data() [72] std::vector<double, std::allocator<double> >::end() [52] std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  [76] std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [73] std::vector<double, std::allocator<double> >::begin() [90] std::vector<Vector, std::allocator<Vector> >::_M_realloc_append<Vector const&>(Vector const&)::_Guard_elts::_Guard_elts(Vector*, std::allocator<Vector>&)
 [137] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [41] std::vector<double, std::allocator<double> >::push_back(double const&) [28] std::vector<Vector, std::allocator<Vector> >::_M_realloc_append<Vector const&>(Vector const&)::_Guard_elts::~_Guard_elts()
 [138] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base() [145] std::vector<double, std::allocator<double> >::vector() [127] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [112] std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [146] std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [128] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard()
  [63] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [118] std::vector<double, std::allocator<double> >::~vector() [40] operator new(unsigned long, void*)
 [139] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [42] std::vector<double, std::allocator<double> >::operator[](unsigned long) [11] _init
 [140] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [119] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long)
